Id,crimes_count,region,year
35692,585,GM0880,2010JJ00
35698,650,GM0880,2011JJ00
35704,630,GM0880,2012JJ00
35710,635,GM0880,2013JJ00
35716,450,GM0880,2014JJ00
35722,475,GM0880,2015JJ00
35728,390,GM0880,2016JJ00
35734,345,GM0880,2017JJ00
35740,370,GM0880,2018JJ00
35746,405,GM0880,2019JJ00
35752,470,GM0880,2020JJ00
35758,405,GM0880,2021JJ00
35764,430,GM0880,2022JJ00
35770,505,GM0351,2010JJ00
35776,460,GM0351,2011JJ00
35782,470,GM0351,2012JJ00
35788,445,GM0351,2013JJ00
35794,455,GM0351,2014JJ00
35800,410,GM0351,2015JJ00
35806,345,GM0351,2016JJ00
35812,400,GM0351,2017JJ00
35818,330,GM0351,2018JJ00
35824,330,GM0351,2019JJ00
35830,445,GM0351,2020JJ00
35836,380,GM0351,2021JJ00
35842,385,GM0351,2022JJ00
35848,475,GM0874,2010JJ00
35854,500,GM0874,2011JJ00
35860,545,GM0874,2012JJ00
35866,515,GM0874,2013JJ00
35872,450,GM0874,2014JJ00
35878,435,GM0874,2015JJ00
35884,370,GM0874,2016JJ00
35890,220,GM0874,2017JJ00
35896,250,GM0874,2018JJ00
35926,425,GM0710,2010JJ00
36004,480,GM0683,2010JJ00
36082,10060,GM0479,2010JJ00
36088,10200,GM0479,2011JJ00
36094,9955,GM0479,2012JJ00
36100,9705,GM0479,2013JJ00
36106,9120,GM0479,2014JJ00
36112,8845,GM0479,2015JJ00
36118,8000,GM0479,2016JJ00
36124,7065,GM0479,2017JJ00
36130,6550,GM0479,2018JJ00
36136,7210,GM0479,2019JJ00
36142,7165,GM0479,2020JJ00
36148,6805,GM0479,2021JJ00
36154,7010,GM0479,2022JJ00
36160,1780,GM0297,2010JJ00
36166,1685,GM0297,2011JJ00
36172,1405,GM0297,2012JJ00
36178,1415,GM0297,2013JJ00
36184,1380,GM0297,2014JJ00
36190,1480,GM0297,2015JJ00
36196,1180,GM0297,2016JJ00
36202,1045,GM0297,2017JJ00
36208,1075,GM0297,2018JJ00
36214,1110,GM0297,2019JJ00
36220,1320,GM0297,2020JJ00
36226,1225,GM0297,2021JJ00
36232,1180,GM0297,2022JJ00
36238,1515,GM0473,2010JJ00
36244,1425,GM0473,2011JJ00
36250,1370,GM0473,2012JJ00
36256,1490,GM0473,2013JJ00
36262,1245,GM0473,2014JJ00
36268,1210,GM0473,2015JJ00
36274,1075,GM0473,2016JJ00
36280,1040,GM0473,2017JJ00
36286,975,GM0473,2018JJ00
36292,1030,GM0473,2019JJ00
36298,1135,GM0473,2020JJ00
36304,1115,GM0473,2021JJ00
36310,1200,GM0473,2022JJ00
36316,385,GM0707,2010JJ00
36322,495,GM0707,2011JJ00
36328,505,GM0707,2012JJ00
36334,450,GM0707,2013JJ00
36340,405,GM0707,2014JJ00
36346,365,GM0707,2015JJ00
36352,380,GM0707,2016JJ00
36358,375,GM0707,2017JJ00
36364,325,GM0707,2018JJ00
36394,165,GM0478,2010JJ00
36400,175,GM0478,2011JJ00
36406,160,GM0478,2012JJ00
36412,200,GM0478,2013JJ00
36418,185,GM0478,2014JJ00
36424,155,GM0478,2015JJ00
36472,1230,GM0050,2010JJ00
36478,1080,GM0050,2011JJ00
36484,1040,GM0050,2012JJ00
36490,1095,GM0050,2013JJ00
36496,1035,GM0050,2014JJ00
36502,755,GM0050,2015JJ00
36508,980,GM0050,2016JJ00
36514,750,GM0050,2017JJ00
36520,730,GM0050,2018JJ00
36526,780,GM0050,2019JJ00
36532,815,GM0050,2020JJ00
36538,815,GM0050,2021JJ00
36544,775,GM0050,2022JJ00
36550,4650,GM0355,2010JJ00
36556,4580,GM0355,2011JJ00
36562,4300,GM0355,2012JJ00
36568,3665,GM0355,2013JJ00
36574,3580,GM0355,2014JJ00
36580,3545,GM0355,2015JJ00
36586,3355,GM0355,2016JJ00
36592,3140,GM0355,2017JJ00
36598,2730,GM0355,2018JJ00
36604,2920,GM0355,2019JJ00
36610,2965,GM0355,2020JJ00
36616,2685,GM0355,2021JJ00
36622,2450,GM0355,2022JJ00
36628,1705,GM0299,2010JJ00
36634,1690,GM0299,2011JJ00
36640,1720,GM0299,2012JJ00
36646,1555,GM0299,2013JJ00
36652,1430,GM0299,2014JJ00
36658,1130,GM0299,2015JJ00
36664,1200,GM0299,2016JJ00
36670,1100,GM0299,2017JJ00
36676,1175,GM0299,2018JJ00
36682,1380,GM0299,2019JJ00
36688,1415,GM0299,2020JJ00
36694,1340,GM0299,2021JJ00
36700,1345,GM0299,2022JJ00
36706,570,GM0476,2010JJ00
36712,630,GM0476,2011JJ00
36718,480,GM0476,2012JJ00
36784,9830,GM0637,2010JJ00
36790,9610,GM0637,2011JJ00
36796,8930,GM0637,2012JJ00
36802,9040,GM0637,2013JJ00
36808,7835,GM0637,2014JJ00
36814,6710,GM0637,2015JJ00
36820,6165,GM0637,2016JJ00
36826,5835,GM0637,2017JJ00
36832,5610,GM0637,2018JJ00
36838,6020,GM0637,2019JJ00
36844,5685,GM0637,2020JJ00
36850,5430,GM0637,2021JJ00
36856,5835,GM0637,2022JJ00
36862,365,GM0638,2010JJ00
36868,345,GM0638,2011JJ00
36874,375,GM0638,2012JJ00
36880,360,GM0638,2013JJ00
36886,285,GM0638,2014JJ00
36892,255,GM0638,2015JJ00
36898,265,GM0638,2016JJ00
36904,195,GM0638,2017JJ00
36910,195,GM0638,2018JJ00
36916,230,GM0638,2019JJ00
36922,260,GM0638,2020JJ00
36928,280,GM0638,2021JJ00
36934,270,GM0638,2022JJ00
36940,520,GM0056,2010JJ00
36946,555,GM0056,2011JJ00
36952,430,GM0056,2012JJ00
36958,420,GM0056,2013JJ00
36964,400,GM0056,2014JJ00
36970,350,GM0056,2015JJ00
36976,350,GM0056,2016JJ00
36982,280,GM0056,2017JJ00
36988,235,GM0056,2018JJ00
37018,2105,GM1892,2010JJ00
37024,2260,GM1892,2011JJ00
37030,1965,GM1892,2012JJ00
37036,1915,GM1892,2013JJ00
37042,1770,GM1892,2014JJ00
37048,1635,GM1892,2015JJ00
37054,1665,GM1892,2016JJ00
37060,1580,GM1892,2017JJ00
37066,1485,GM1892,2018JJ00
37072,1665,GM1892,2019JJ00
37078,1775,GM1892,2020JJ00
37084,1570,GM1892,2021JJ00
37090,1575,GM1892,2022JJ00
37096,1190,GM0879,2010JJ00
37102,1240,GM0879,2011JJ00
37108,1180,GM0879,2012JJ00
37114,1115,GM0879,2013JJ00
37120,1115,GM0879,2014JJ00
37126,1020,GM0879,2015JJ00
37132,895,GM0879,2016JJ00
37138,760,GM0879,2017JJ00
37144,580,GM0879,2018JJ00
37150,560,GM0879,2019JJ00
37156,660,GM0879,2020JJ00
37162,630,GM0879,2021JJ00
37168,660,GM0879,2022JJ00
37174,3615,GM0301,2010JJ00
37180,3255,GM0301,2011JJ00
37186,3130,GM0301,2012JJ00
37192,3145,GM0301,2013JJ00
37198,2965,GM0301,2014JJ00
37204,2605,GM0301,2015JJ00
37210,2955,GM0301,2016JJ00
37216,2460,GM0301,2017JJ00
37222,2265,GM0301,2018JJ00
37228,2650,GM0301,2019JJ00
37234,2480,GM0301,2020JJ00
37240,2310,GM0301,2021JJ00
37246,2575,GM0301,2022JJ00
37252,725,GM1896,2010JJ00
37258,770,GM1896,2011JJ00
37264,730,GM1896,2012JJ00
37270,690,GM1896,2013JJ00
37276,520,GM1896,2014JJ00
37282,630,GM1896,2015JJ00
37288,485,GM1896,2016JJ00
37294,435,GM1896,2017JJ00
37300,475,GM1896,2018JJ00
37306,485,GM1896,2019JJ00
37312,480,GM1896,2020JJ00
37318,515,GM1896,2021JJ00
37324,525,GM1896,2022JJ00
37330,2310,GM0642,2010JJ00
37336,2575,GM0642,2011JJ00
37342,2420,GM0642,2012JJ00
37348,2260,GM0642,2013JJ00
37354,2150,GM0642,2014JJ00
37360,1870,GM0642,2015JJ00
37366,2170,GM0642,2016JJ00
37372,1785,GM0642,2017JJ00
37378,1815,GM0642,2018JJ00
37384,1755,GM0642,2019JJ00
37390,1635,GM0642,2020JJ00
37396,1450,GM0642,2021JJ00
37402,1605,GM0642,2022JJ00
37408,9720,GM0193,2010JJ00
37414,9270,GM0193,2011JJ00
37420,9400,GM0193,2012JJ00
37426,8930,GM0193,2013JJ00
37432,7850,GM0193,2014JJ00
37438,7485,GM0193,2015JJ00
37444,6665,GM0193,2016JJ00
37450,6175,GM0193,2017JJ00
37456,6275,GM0193,2018JJ00
37462,6480,GM0193,2019JJ00
37468,6600,GM0193,2020JJ00
37474,6875,GM0193,2021JJ00
37480,6935,GM0193,2022JJ00
37486,2400,GM0000,2010JJ00
37492,2130,GM0000,2011JJ00
37498,1720,GM0000,2012JJ00
37504,1380,GM0000,2013JJ00
37510,1420,GM0000,2014JJ00
37516,1665,GM0000,2015JJ00
37522,1135,GM0000,2016JJ00
37528,1640,GM0000,2017JJ00
37534,1720,GM0000,2018JJ00
37540,1920,GM0000,2019JJ00
37546,935,GM0000,2020JJ00
37552,695,GM0000,2021JJ00
37558,695,GM0000,2022JJ00
