region_code,period,population
GM1916,2010-08,72080.0
GM1916,2010-09,72059.0
GM1916,2010-10,72073.0
GM1916,2010-11,72079.0
GM1916,2010-12,72068.0
GM1916,2011-01,72086.0
GM1916,2011-02,72109.0
GM1916,2011-03,72095.0
GM1916,2011-04,72185.0
GM1916,2011-05,72254.0
GM1916,2011-06,72275.0
GM1916,2011-07,72254.0
GM1916,2011-08,72386.0
GM1916,2011-09,72419.0
GM1916,2011-10,72436.0
GM1916,2011-11,72420.0
GM1916,2011-12,72405.0
GM1916,2012-01,72470.0
GM1916,2012-02,72408.0
GM1916,2012-03,72423.0
GM1916,2012-04,72411.0
GM1916,2012-05,72468.0
GM1916,2012-06,72520.0
GM1916,2012-07,72531.0
GM1916,2012-08,72599.0
GM1916,2012-09,72652.0
GM1916,2012-10,72654.0
GM1916,2012-11,72688.0
GM1916,2012-12,72588.0
GM1916,2013-01,72638.0
GM1916,2013-02,72686.0
GM1916,2013-03,72711.0
GM1916,2013-04,72732.0
GM1916,2013-05,72817.0
GM1916,2013-06,72899.0
GM1916,2013-07,72991.0
GM1916,2013-08,73000.0
GM1916,2013-09,73107.0
GM1916,2013-10,73223.0
GM1916,2013-11,73318.0
GM1916,2013-12,73356.0
GM1916,2014-01,73398.0
GM1916,2014-02,73397.0
GM1916,2014-03,73362.0
GM1916,2014-04,73473.0
GM1916,2014-05,73567.0
GM1916,2014-06,73593.0
GM1916,2014-07,73601.0
GM1916,2014-08,73760.0
GM1916,2014-09,73825.0
GM1916,2014-10,73935.0
GM1916,2014-11,73980.0
GM1916,2014-12,73979.0
GM1916,2015-01,74008.0
GM1916,2015-02,74105.0
GM1916,2015-03,74118.0
GM1916,2015-04,74132.0
GM1916,2015-05,74205.0
GM1916,2015-06,74179.0
GM1916,2015-07,74174.0
GM1916,2015-08,74230.0
GM1916,2015-09,74285.0
GM1916,2015-10,74269.0
GM1916,2015-11,74229.0
GM1916,2015-12,74223.0
GM1916,2016-01,74236.0
GM1916,2016-02,74252.0
GM1916,2016-03,74226.0
GM1916,2016-04,74250.0
GM1916,2016-05,74313.0
GM1916,2016-06,74340.0
GM1916,2016-07,74415.0
GM1916,2016-08,74440.0
GM1916,2016-09,74584.0
GM1916,2016-10,74618.0
GM1916,2016-11,74581.0
GM1916,2016-12,74604.0
GM1916,2017-01,74622.0
GM1916,2017-02,74662.0
GM1916,2017-03,74632.0
GM1916,2017-04,74673.0
GM1916,2017-05,74749.0
GM1916,2017-06,74724.0
GM1916,2017-07,74744.0
GM1916,2017-08,74802.0
GM1916,2017-09,74925.0
GM1916,2017-10,75034.0
GM1916,2017-11,75024.0
GM1916,2017-12,74947.0
GM1916,2018-01,74986.0
GM1916,2018-02,74996.0
GM1916,2018-03,74973.0
GM1916,2018-04,75020.0
GM1916,2018-05,75039.0
GM1916,2018-06,75071.0
GM1916,2018-07,75118.0
GM1916,2018-08,75239.0
GM1916,2018-09,75335.0
GM1916,2018-10,75425.0
GM1916,2018-11,75438.0
GM1916,2018-12,75425.0
GM1916,2019-01,75478.0
GM1916,2019-02,75645.0
GM1916,2019-03,75722.0
GM1916,2019-04,75791.0
GM1916,2019-05,75907.0
GM1916,2019-06,75981.0
GM1916,2019-07,76114.0
GM1916,2019-08,76198.0
GM1916,2019-09,76380.0
GM1916,2019-10,76480.0
GM1916,2019-11,76541.0
GM1916,2019-12,76534.0
GM1916,2020-01,76554.0
GM1916,2020-02,76519.0
GM1916,2020-03,76551.0
GM1916,2020-04,76527.0
GM1916,2020-05,76524.0
GM1916,2020-06,76463.0
GM1916,2020-07,76400.0
GM1916,2020-08,76415.0
GM1916,2020-09,76486.0
GM1916,2020-10,76449.0
GM1916,2020-11,76469.0
GM1916,2020-12,76433.0
GM1916,2021-01,76404.0
GM1916,2021-02,76340.0
GM1916,2021-03,76354.0
GM1916,2021-04,76403.0
GM1916,2021-05,76394.0
GM1916,2021-06,76477.0
GM1916,2021-07,76430.0
GM1916,2021-08,76490.0
GM1916,2021-09,76497.0
GM1916,2021-10,76556.0
GM1916,2021-11,76677.0
GM1916,2021-12,76659.0
GM1916,2022-01,76654.0
GM1916,2022-02,76734.0
GM1916,2022-03,76925.0
GM1916,2022-04,76982.0
GM1916,2022-05,77046.0
GM1916,2022-06,77221.0
GM1916,2022-07,77329.0
GM1916,2022-08,77386.0
GM1916,2022-09,77544.0
GM1916,2022-10,77685.0
GM1916,2022-11,77714.0
GM1916,2022-12,77753.0
GM1916,2023-01,77792.0
GM1916,2023-02,77860.0
GM1916,2023-03,77979.0
GM1916,2023-04,78022.0
GM1916,2023-05,78079.0
GM1916,2023-06,78099.0
GM1916,2023-07,78142.0
GM1916,2023-08,78210.0
GM1916,2023-09,78185.0
GM0995,2002-01,66706.0
GM0995,2002-02,66817.0
GM0995,2002-03,67013.0
GM0995,2002-04,67187.0
GM0995,2002-05,67402.0
GM0995,2002-06,67570.0
GM0995,2002-07,67809.0
GM0995,2002-08,67916.0
GM0995,2002-09,68053.0
GM0995,2002-10,68199.0
GM0995,2002-11,68361.0
GM0995,2002-12,68555.0
GM0995,2003-01,68611.0
GM0995,2003-02,68684.0
GM0995,2003-03,68749.0
GM0995,2003-04,68809.0
GM0995,2003-05,68862.0
GM0995,2003-06,68974.0
GM0995,2003-07,69149.0
GM0995,2003-08,69210.0
GM0995,2003-09,69264.0
GM0995,2003-10,69415.0
GM0995,2003-11,69538.0
GM0995,2003-12,69640.0
GM0995,2004-01,69711.0
GM0995,2004-02,69777.0
GM0995,2004-03,69829.0
GM0995,2004-04,69973.0
GM0995,2004-05,70137.0
GM0995,2004-06,70222.0
GM0995,2004-07,70244.0
GM0995,2004-08,70391.0
GM0995,2004-09,70506.0
GM0995,2004-10,70635.0
GM0995,2004-11,70700.0
GM0995,2004-12,70860.0
GM0995,2005-01,70841.0
GM0995,2005-02,70909.0
GM0995,2005-03,70962.0
GM0995,2005-04,70990.0
GM0995,2005-05,71076.0
GM0995,2005-06,71155.0
GM0995,2005-07,71274.0
GM0995,2005-08,71252.0
GM0995,2005-09,71326.0
GM0995,2005-10,71408.0
GM0995,2005-11,71523.0
GM0995,2005-12,71447.0
GM0995,2006-01,71524.0
GM0995,2006-02,71567.0
GM0995,2006-03,71611.0
GM0995,2006-04,71684.0
GM0995,2006-05,71730.0
GM0995,2006-06,71748.0
GM0995,2006-07,71798.0
GM0995,2006-08,71900.0
GM0995,2006-09,71915.0
GM0995,2006-10,71984.0
GM0995,2006-11,72086.0
GM0995,2006-12,72252.0
GM0995,2007-01,72354.0
GM0995,2007-02,72334.0
GM0995,2007-03,72381.0
GM0995,2007-04,72403.0
GM0995,2007-05,72432.0
GM0995,2007-06,72474.0
GM0995,2007-07,72576.0
GM0995,2007-08,72713.0
GM0995,2007-09,72763.0
GM0995,2007-10,72911.0
GM0995,2007-11,72922.0
GM0995,2007-12,73063.0
GM0995,2008-01,73139.0
GM0995,2008-02,73214.0
GM0995,2008-03,73259.0
GM0995,2008-04,73261.0
GM0995,2008-05,73308.0
GM0995,2008-06,73321.0
GM0995,2008-07,73451.0
GM0995,2008-08,73521.0
GM0995,2008-09,73565.0
GM0995,2008-10,73666.0
GM0995,2008-11,73730.0
GM0995,2008-12,73848.0
GM0995,2009-01,73967.0
GM0995,2009-02,74085.0
GM0995,2009-03,74150.0
GM0995,2009-04,74229.0
GM0995,2009-05,74302.0
GM0995,2009-06,74346.0
GM0995,2009-07,74333.0
GM0995,2009-08,74368.0
GM0995,2009-09,74411.0
GM0995,2009-10,74498.0
GM0995,2009-11,74569.0
GM0995,2009-12,74628.0
GM0995,2010-01,74709.0
GM0995,2010-02,74650.0
GM0995,2010-03,74640.0
GM0995,2010-04,74671.0
GM0995,2010-05,74738.0
GM0995,2010-06,74844.0
GM0995,2010-07,74830.0
GM0995,2010-08,74864.0
GM0995,2010-09,74910.0
GM0995,2010-10,74986.0
GM0995,2010-11,75034.0
GM0995,2010-12,75111.0
GM0995,2011-01,75186.0
GM0995,2011-02,75172.0
GM0995,2011-03,75233.0
GM0995,2011-04,75299.0
GM0995,2011-05,75249.0
GM0995,2011-06,75318.0
GM0995,2011-07,75362.0
GM0995,2011-08,75398.0
GM0995,2011-09,75345.0
GM0995,2011-10,75425.0
GM0995,2011-11,75379.0
GM0995,2011-12,75312.0
GM0995,2012-01,75366.0
GM0995,2012-02,75372.0
GM0995,2012-03,75405.0
GM0995,2012-04,75448.0
GM0995,2012-05,75461.0
GM0995,2012-06,75558.0
GM0995,2012-07,75588.0
GM0995,2012-08,75668.0
GM0995,2012-09,75771.0
GM0995,2012-10,75740.0
GM0995,2012-11,75808.0
GM0995,2012-12,75778.0
GM0995,2013-01,75791.0
GM0995,2013-02,75839.0
GM0995,2013-03,75938.0
GM0995,2013-04,75969.0
GM0995,2013-05,75961.0
GM0995,2013-06,75954.0
GM0995,2013-07,76013.0
GM0995,2013-08,76113.0
GM0995,2013-09,76133.0
GM0995,2013-10,76085.0
GM0995,2013-11,76135.0
GM0995,2013-12,76142.0
GM0995,2014-01,76175.0
GM0995,2014-02,76231.0
GM0995,2014-03,76209.0
GM0995,2014-04,76234.0
GM0995,2014-05,76246.0
GM0995,2014-06,76286.0
GM0995,2014-07,76252.0
GM0995,2014-08,76216.0
GM0995,2014-09,76310.0
GM0995,2014-10,76253.0
GM0995,2014-11,76272.0
GM0995,2014-12,76418.0
GM0995,2015-01,76347.0
GM0995,2015-02,76339.0
GM0995,2015-03,76331.0
GM0995,2015-04,76409.0
GM0995,2015-05,76407.0
GM0995,2015-06,76512.0
GM0995,2015-07,76504.0
GM0995,2015-08,76503.0
GM0995,2015-09,76495.0
GM0995,2015-10,76577.0
GM0995,2015-11,76675.0
GM0995,2015-12,76792.0
GM0995,2016-01,76726.0
GM0995,2016-02,76739.0
GM0995,2016-03,76760.0
GM0995,2016-04,76745.0
GM0995,2016-05,76698.0
GM0995,2016-06,76730.0
GM0995,2016-07,76851.0
GM0995,2016-08,76994.0
GM0995,2016-09,76964.0
GM0995,2016-10,76955.0
GM0995,2016-11,76918.0
GM0995,2016-12,76937.0
GM0995,2017-01,76984.0
GM0995,2017-02,77072.0
GM0995,2017-03,77075.0
GM0995,2017-04,77086.0
GM0995,2017-05,77103.0
GM0995,2017-06,77198.0
GM0995,2017-07,77225.0
GM0995,2017-08,77283.0
GM0995,2017-09,77303.0
GM0995,2017-10,77312.0
GM0995,2017-11,77346.0
GM0995,2017-12,77389.0
GM0995,2018-01,77459.0
GM0995,2018-02,77532.0
GM0995,2018-03,77492.0
GM0995,2018-04,77498.0
GM0995,2018-05,77522.0
GM0995,2018-06,77603.0
GM0995,2018-07,77635.0
GM0995,2018-08,77737.0
GM0995,2018-09,77818.0
GM0995,2018-10,77907.0
GM0995,2018-11,77894.0
GM0995,2018-12,77893.0
GM0995,2019-01,77963.0
GM0995,2019-02,78050.0
GM0995,2019-03,78089.0
GM0995,2019-04,78137.0
GM0995,2019-05,78208.0
GM0995,2019-06,78217.0
GM0995,2019-07,78268.0
GM0995,2019-08,78286.0
GM0995,2019-09,78401.0
GM0995,2019-10,78467.0
GM0995,2019-11,78566.0
GM0995,2019-12,78598.0
GM0995,2020-01,78779.0
GM0995,2020-02,78918.0
GM0995,2020-03,78964.0
GM0995,2020-04,79062.0
GM0995,2020-05,79200.0
GM0995,2020-06,79251.0
GM0995,2020-07,79320.0
GM0995,2020-08,79459.0
GM0995,2020-09,79604.0
GM0995,2020-10,79775.0
GM0995,2020-11,79748.0
GM0995,2020-12,79811.0
GM0995,2021-01,79946.0
GM0995,2021-02,80072.0
GM0995,2021-03,80207.0
GM0995,2021-04,80314.0
GM0995,2021-05,80368.0
GM0995,2021-06,80496.0
GM0995,2021-07,80662.0
GM0995,2021-08,80775.0
GM0995,2021-09,80868.0
GM0995,2021-10,80963.0
GM0995,2021-11,81063.0
GM0995,2021-12,81214.0
GM0995,2022-01,81213.0
GM0995,2022-02,81344.0
GM0995,2022-03,81585.0
GM0995,2022-04,81854.0
GM0995,2022-05,82020.0
GM0995,2022-06,82202.0
GM0995,2022-07,82339.0
GM0995,2022-08,82478.0
GM0995,2022-09,82727.0
GM0995,2022-10,82875.0
GM0995,2022-11,82992.0
GM0995,2022-12,83033.0
GM0995,2023-01,83170.0
GM0995,2023-02,83291.0
GM0995,2023-03,83452.0
GM0995,2023-04,83592.0
GM0995,2023-05,83640.0
GM0995,2023-06,83752.0
GM0995,2023-07,83919.0
GM0995,2023-08,83854.0
GM0995,2023-09,83955.0
GM0082,2002-01,12986.0
GM0082,2002-02,12998.0
GM0082,2002-03,12982.0
GM0082,2002-04,12984.0
GM0082,2002-05,12995.0
GM0082,2002-06,13006.0
GM0082,2002-07,13016.0
GM0082,2002-08,13046.0
GM0082,2002-09,13053.0
GM0082,2002-10,13044.0
GM0082,2002-11,13032.0
GM0082,2002-12,13241.0
GM0082,2003-01,13247.0
GM0082,2003-02,13281.0
GM0082,2003-03,13306.0
GM0082,2003-04,13318.0
GM0082,2003-05,13302.0
GM0082,2003-06,13308.0
GM0082,2003-07,13343.0
GM0082,2003-08,13304.0
GM0082,2003-09,13304.0
GM0082,2003-10,13339.0
GM0082,2003-11,13350.0
GM0082,2003-12,13342.0
GM0082,2004-01,13344.0
GM0082,2004-02,13364.0
GM0082,2004-03,13363.0
GM0082,2004-04,13373.0
GM0082,2004-05,13386.0
GM0082,2004-06,13374.0
GM0082,2004-07,13384.0
GM0082,2004-08,13394.0
GM0082,2004-09,13402.0
GM0082,2004-10,13392.0
GM0082,2004-11,13389.0
GM0082,2004-12,13406.0
GM0082,2005-01,13392.0
GM0082,2005-02,13389.0
GM0082,2005-03,13374.0
GM0082,2005-04,13374.0
GM0082,2005-05,13400.0
GM0082,2005-06,13419.0
GM0082,2005-07,13455.0
GM0082,2005-08,13453.0
GM0082,2005-09,13421.0
GM0082,2005-10,13403.0
GM0082,2005-11,13427.0
GM0082,2005-12,13405.0
GM0082,2006-01,13397.0
GM0082,2006-02,13443.0
GM0082,2006-03,13437.0
GM0082,2006-04,13437.0
GM0082,2006-05,13447.0
GM0082,2006-06,13461.0
GM0082,2006-07,13478.0
GM0082,2006-08,13474.0
GM0082,2006-09,13462.0
GM0082,2006-10,13468.0
GM0082,2006-11,13456.0
GM0082,2006-12,13434.0
GM0082,2007-01,13444.0
GM0082,2007-02,13452.0
GM0082,2007-03,13434.0
GM0082,2007-04,13450.0
GM0082,2007-05,13462.0
GM0082,2007-06,13458.0
GM0082,2007-07,13428.0
GM0082,2007-08,13437.0
GM0082,2007-09,13418.0
GM0082,2007-10,13413.0
GM0082,2007-11,13436.0
GM0082,2007-12,13430.0
GM0082,2008-01,13440.0
GM0082,2008-02,13486.0
GM0082,2008-03,13498.0
GM0082,2008-04,13525.0
GM0082,2008-05,13552.0
GM0082,2008-06,13561.0
GM0082,2008-07,13549.0
GM0082,2008-08,13561.0
GM0082,2008-09,13575.0
GM0082,2008-10,13572.0
GM0082,2008-11,13580.0
GM0082,2008-12,13584.0
GM0082,2009-01,13572.0
GM0082,2009-02,13570.0
GM0082,2009-03,13576.0
GM0082,2009-04,13581.0
GM0082,2009-05,13582.0
GM0082,2009-06,13591.0
GM0082,2009-07,13628.0
GM0082,2009-08,13628.0
GM0082,2009-09,13579.0
GM0082,2009-10,13562.0
GM0082,2009-11,13601.0
GM0082,2009-12,13623.0
GM0082,2010-01,13627.0
GM0082,2010-02,13621.0
GM0082,2010-03,13625.0
GM0082,2010-04,13621.0
GM0082,2010-05,13630.0
GM0082,2010-06,13617.0
GM0082,2010-07,13628.0
GM0082,2010-08,13629.0
GM0082,2010-09,13625.0
GM0082,2010-10,13609.0
GM0082,2010-11,13626.0
GM0082,2010-12,13621.0
GM0082,2011-01,13599.0
GM0082,2011-02,13582.0
GM0082,2011-03,13567.0
GM0082,2011-04,13547.0
GM0082,2011-05,13566.0
GM0082,2011-06,13558.0
GM0082,2011-07,13573.0
GM0082,2011-08,13563.0
GM0082,2011-09,13544.0
GM0082,2011-10,13563.0
GM0082,2011-11,13559.0
GM0082,2011-12,13564.0
GM0082,2012-01,13565.0
GM0082,2012-02,13557.0
GM0082,2012-03,13540.0
GM0082,2012-04,13534.0
GM0082,2012-05,13549.0
GM0082,2012-06,13559.0
GM0082,2012-07,13550.0
GM0082,2012-08,13541.0
GM0082,2012-09,13539.0
GM0082,2012-10,13562.0
GM0082,2012-11,13561.0
GM0082,2012-12,13566.0
GM0082,2013-01,13544.0
GM0082,2013-02,13558.0
GM0082,2013-03,13586.0
GM0082,2013-04,13575.0
GM0082,2013-05,13574.0
GM0082,2013-06,13562.0
GM0082,2013-07,13584.0
GM0082,2013-08,13553.0
GM0082,2013-09,13537.0
GM0082,2013-10,13550.0
GM0082,2013-11,13539.0
GM0082,2013-12,13524.0
GM0082,2014-01,
GM0082,2014-02,
GM0082,2014-03,
GM0082,2014-04,
GM0082,2014-05,
GM0082,2014-06,
GM0082,2014-07,
GM0082,2014-08,
GM0082,2014-09,
GM0082,2014-10,
GM0082,2014-11,
GM0082,2014-12,
GM0082,2015-01,
GM0082,2015-02,
GM0082,2015-03,
GM0082,2015-04,
GM0082,2015-05,
GM0082,2015-06,
GM0082,2015-07,
GM0082,2015-08,
GM0082,2015-09,
GM0082,2015-10,
GM0082,2015-11,
GM0082,2015-12,
GM0082,2016-01,
GM0082,2016-02,
GM0082,2016-03,
GM0082,2016-04,
GM0082,2016-05,
GM0082,2016-06,
GM0082,2016-07,
GM0082,2016-08,
GM0082,2016-09,
GM0082,2016-10,
GM0082,2016-11,
GM0082,2016-12,
GM0082,2017-01,
GM0082,2017-02,
GM0082,2017-03,
GM0082,2017-04,
GM0082,2017-05,
GM0082,2017-06,
GM0082,2017-07,
GM0082,2017-08,
GM0082,2017-09,
GM0082,2017-10,
GM0082,2017-11,
GM0082,2017-12,
GM0082,2018-01,
GM0082,2018-02,
GM0082,2018-03,
GM0082,2018-04,
GM0082,2018-05,
GM0082,2018-06,
GM0082,2018-07,
GM0082,2018-08,
GM0082,2018-09,
GM0082,2018-10,
GM0082,2018-11,
GM0082,2018-12,
GM0082,2019-01,
GM0082,2019-02,
GM0082,2019-03,
GM0082,2019-04,
GM0082,2019-05,
GM0082,2019-06,
GM0082,2019-07,
GM0082,2019-08,
GM0082,2019-09,
GM0082,2019-10,
GM0082,2019-11,
GM0082,2019-12,
GM0082,2020-01,
GM0082,2020-02,
GM0082,2020-03,
GM0082,2020-04,
GM0082,2020-05,
GM0082,2020-06,
GM0082,2020-07,
GM0082,2020-08,
GM0082,2020-09,
GM0082,2020-10,
GM0082,2020-11,
GM0082,2020-12,
GM0082,2021-01,
GM0082,2021-02,
GM0082,2021-03,
GM0082,2021-04,
GM0082,2021-05,
GM0082,2021-06,
GM0082,2021-07,
GM0082,2021-08,
GM0082,2021-09,
GM0082,2021-10,
GM0082,2021-11,
GM0082,2021-12,
GM0082,2022-01,
GM0082,2022-02,
GM0082,2022-03,
GM0082,2022-04,
GM0082,2022-05,
GM0082,2022-06,
GM0082,2022-07,
GM0082,2022-08,
GM0082,2022-09,
GM0082,2022-10,
GM0082,2022-11,
GM0082,2022-12,
GM0082,2023-01,
GM0082,2023-02,
GM0082,2023-03,
GM0082,2023-04,
GM0082,2023-05,
GM0082,2023-06,
GM0082,2023-07,
GM0082,2023-08,
GM0082,2023-09,
GM1640,2002-01,
GM1640,2002-02,
GM1640,2002-03,
GM1640,2002-04,
GM1640,2002-05,
GM1640,2002-06,
GM1640,2002-07,
GM1640,2002-08,
GM1640,2002-09,
GM1640,2002-10,
GM1640,2002-11,
GM1640,2002-12,
GM1640,2003-01,
GM1640,2003-02,
GM1640,2003-03,
GM1640,2003-04,
GM1640,2003-05,
GM1640,2003-06,
GM1640,2003-07,
GM1640,2003-08,
GM1640,2003-09,
GM1640,2003-10,
GM1640,2003-11,
GM1640,2003-12,
GM1640,2004-01,
GM1640,2004-02,
GM1640,2004-03,
GM1640,2004-04,
GM1640,2004-05,
GM1640,2004-06,
GM1640,2004-07,
GM1640,2004-08,
GM1640,2004-09,
GM1640,2004-10,
GM1640,2004-11,
GM1640,2004-12,
GM1640,2005-01,
GM1640,2005-02,
GM1640,2005-03,
GM1640,2005-04,
GM1640,2005-05,
GM1640,2005-06,
GM1640,2005-07,
GM1640,2005-08,
GM1640,2005-09,
GM1640,2005-10,
GM1640,2005-11,
GM1640,2005-12,
GM1640,2006-01,
GM1640,2006-02,
GM1640,2006-03,
GM1640,2006-04,
GM1640,2006-05,
GM1640,2006-06,
GM1640,2006-07,
GM1640,2006-08,
GM1640,2006-09,
GM1640,2006-10,
GM1640,2006-11,
GM1640,2006-12,
GM1640,2007-01,36849.0
GM1640,2007-02,36854.0
GM1640,2007-03,36837.0
GM1640,2007-04,36820.0
GM1640,2007-05,36819.0
GM1640,2007-06,36835.0
GM1640,2007-07,36827.0
GM1640,2007-08,36835.0
GM1640,2007-09,36797.0
GM1640,2007-10,36811.0
GM1640,2007-11,36783.0
GM1640,2007-12,36744.0
GM1640,2008-01,36734.0
GM1640,2008-02,36715.0
GM1640,2008-03,36694.0
GM1640,2008-04,36731.0
GM1640,2008-05,36742.0
GM1640,2008-06,36753.0
GM1640,2008-07,36819.0
GM1640,2008-08,36791.0
GM1640,2008-09,36790.0
GM1640,2008-10,36787.0
GM1640,2008-11,36760.0
GM1640,2008-12,36751.0
GM1640,2009-01,36675.0
GM1640,2009-02,36703.0
GM1640,2009-03,36709.0
GM1640,2009-04,36728.0
GM1640,2009-05,36759.0
GM1640,2009-06,36757.0
GM1640,2009-07,36781.0
GM1640,2009-08,36800.0
GM1640,2009-09,36782.0
GM1640,2009-10,36744.0
GM1640,2009-11,36729.0
GM1640,2009-12,36741.0
GM1640,2010-01,36755.0
GM1640,2010-02,36753.0
GM1640,2010-03,36745.0
GM1640,2010-04,36719.0
GM1640,2010-05,36720.0
GM1640,2010-06,36708.0
GM1640,2010-07,36697.0
GM1640,2010-08,36645.0
GM1640,2010-09,36640.0
GM1640,2010-10,36654.0
GM1640,2010-11,36643.0
GM1640,2010-12,36600.0
GM1640,2011-01,36598.0
GM1640,2011-02,36591.0
GM1640,2011-03,36536.0
GM1640,2011-04,36556.0
GM1640,2011-05,36558.0
GM1640,2011-06,36565.0
GM1640,2011-07,36626.0
GM1640,2011-08,36557.0
GM1640,2011-09,36535.0
GM1640,2011-10,36497.0
GM1640,2011-11,36491.0
GM1640,2011-12,36462.0
GM1640,2012-01,36430.0
GM1640,2012-02,36427.0
GM1640,2012-03,36430.0
GM1640,2012-04,36449.0
GM1640,2012-05,36444.0
GM1640,2012-06,36437.0
GM1640,2012-07,36460.0
GM1640,2012-08,36436.0
GM1640,2012-09,36417.0
GM1640,2012-10,36405.0
GM1640,2012-11,36419.0
GM1640,2012-12,36426.0
GM1640,2013-01,36411.0
GM1640,2013-02,36440.0
GM1640,2013-03,36399.0
GM1640,2013-04,36373.0
GM1640,2013-05,36332.0
GM1640,2013-06,36327.0
GM1640,2013-07,36346.0
GM1640,2013-08,36310.0
GM1640,2013-09,36266.0
GM1640,2013-10,36252.0
GM1640,2013-11,36236.0
GM1640,2013-12,36219.0
GM1640,2014-01,36215.0
GM1640,2014-02,36239.0
GM1640,2014-03,36233.0
GM1640,2014-04,36246.0
GM1640,2014-05,36243.0
GM1640,2014-06,36265.0
GM1640,2014-07,36296.0
GM1640,2014-08,36289.0
GM1640,2014-09,36304.0
GM1640,2014-10,36263.0
GM1640,2014-11,36257.0
GM1640,2014-12,36244.0
GM1640,2015-01,36210.0
GM1640,2015-02,36233.0
GM1640,2015-03,36245.0
GM1640,2015-04,36235.0
GM1640,2015-05,36198.0
GM1640,2015-06,36209.0
GM1640,2015-07,36197.0
GM1640,2015-08,36208.0
GM1640,2015-09,36172.0
GM1640,2015-10,36161.0
GM1640,2015-11,36163.0
GM1640,2015-12,36140.0
GM1640,2016-01,36144.0
GM1640,2016-02,36136.0
GM1640,2016-03,36109.0
GM1640,2016-04,36092.0
GM1640,2016-05,36091.0
GM1640,2016-06,36077.0
GM1640,2016-07,36086.0
GM1640,2016-08,36045.0
GM1640,2016-09,36016.0
GM1640,2016-10,35964.0
GM1640,2016-11,35907.0
GM1640,2016-12,35878.0
GM1640,2017-01,35841.0
GM1640,2017-02,35837.0
GM1640,2017-03,35809.0
GM1640,2017-04,35811.0
GM1640,2017-05,35854.0
GM1640,2017-06,35852.0
GM1640,2017-07,35913.0
GM1640,2017-08,35943.0
GM1640,2017-09,35892.0
GM1640,2017-10,35910.0
GM1640,2017-11,35871.0
GM1640,2017-12,35857.0
GM1640,2018-01,35840.0
GM1640,2018-02,35844.0
GM1640,2018-03,35793.0
GM1640,2018-04,35754.0
GM1640,2018-05,35730.0
GM1640,2018-06,35697.0
GM1640,2018-07,35688.0
GM1640,2018-08,35733.0
GM1640,2018-09,35751.0
GM1640,2018-10,35771.0
GM1640,2018-11,35695.0
GM1640,2018-12,35681.0
GM1640,2019-01,35658.0
GM1640,2019-02,35667.0
GM1640,2019-03,35676.0
GM1640,2019-04,35711.0
GM1640,2019-05,35800.0
GM1640,2019-06,35798.0
GM1640,2019-07,35841.0
GM1640,2019-08,35843.0
GM1640,2019-09,35849.0
GM1640,2019-10,35864.0
GM1640,2019-11,35842.0
GM1640,2019-12,35879.0
GM1640,2020-01,35840.0
GM1640,2020-02,35891.0
GM1640,2020-03,35936.0
GM1640,2020-04,35898.0
GM1640,2020-05,35925.0
GM1640,2020-06,35961.0
GM1640,2020-07,35982.0
GM1640,2020-08,35982.0
GM1640,2020-09,35973.0
GM1640,2020-10,36008.0
GM1640,2020-11,36030.0
GM1640,2020-12,36045.0
GM1640,2021-01,36020.0
GM1640,2021-02,36017.0
GM1640,2021-03,36018.0
GM1640,2021-04,35983.0
GM1640,2021-05,35948.0
GM1640,2021-06,35959.0
GM1640,2021-07,35978.0
GM1640,2021-08,35999.0
GM1640,2021-09,36009.0
GM1640,2021-10,35972.0
GM1640,2021-11,35956.0
GM1640,2021-12,35928.0
GM1640,2022-01,35935.0
GM1640,2022-02,35933.0
GM1640,2022-03,35993.0
GM1640,2022-04,36083.0
GM1640,2022-05,36117.0
GM1640,2022-06,36155.0
GM1640,2022-07,36162.0
GM1640,2022-08,36169.0
GM1640,2022-09,36119.0
GM1640,2022-10,36160.0
GM1640,2022-11,36170.0
GM1640,2022-12,36141.0
GM1640,2023-01,36114.0
GM1640,2023-02,36076.0
GM1640,2023-03,36082.0
GM1640,2023-04,36042.0
GM1640,2023-05,36136.0
GM1640,2023-06,36112.0
GM1640,2023-07,36134.0
GM1640,2023-08,36081.0
GM1640,2023-09,36050.0
GM0327,2002-01,29034.0
GM0327,2002-02,29051.0
GM0327,2002-03,29035.0
GM0327,2002-04,29052.0
GM0327,2002-05,29085.0
GM0327,2002-06,29072.0
GM0327,2002-07,29055.0
GM0327,2002-08,29048.0
GM0327,2002-09,29049.0
GM0327,2002-10,28996.0
GM0327,2002-11,29016.0
GM0327,2002-12,28998.0
GM0327,2003-01,29050.0
GM0327,2003-02,29048.0
GM0327,2003-03,29046.0
GM0327,2003-04,29097.0
GM0327,2003-05,29084.0
GM0327,2003-06,29091.0
GM0327,2003-07,29092.0
GM0327,2003-08,29112.0
GM0327,2003-09,29102.0
GM0327,2003-10,29094.0
GM0327,2003-11,29089.0
GM0327,2003-12,29106.0
GM0327,2004-01,29072.0
GM0327,2004-02,29082.0
GM0327,2004-03,29076.0
GM0327,2004-04,29077.0
GM0327,2004-05,29108.0
GM0327,2004-06,29134.0
GM0327,2004-07,29115.0
GM0327,2004-08,29059.0
GM0327,2004-09,29033.0
GM0327,2004-10,29041.0
GM0327,2004-11,29008.0
GM0327,2004-12,28977.0
GM0327,2005-01,28971.0
GM0327,2005-02,28996.0
GM0327,2005-03,28982.0
